Concentraciones horarias para PM25 red MXC 2019

Fecha,Hora,COB,UABC
2019-03-15,15,4.000000,0.000000
2019-03-15,16,4.000000,1.000000
2019-03-15,17,5.000000,4.000000
2019-03-15,18,3.000000,4.000000
2019-03-15,19,3.000000,7.000000
2019-03-15,20,10.000000,6.000000
2019-03-15,21,9.000000,8.000000
2019-03-15,22,13.000000,9.000000
2019-03-15,23,12.000000,14.000000
2019-03-15,24,8.000000,10.000000
2019-03-16,1,21.000000,7.000000
2019-03-16,2,11.000000,30.000000
2019-03-16,3,7.000000,15.000000
2019-03-16,4,6.000000,10.000000
2019-03-16,5,5.000000,9.000000
2019-03-16,6,6.000000,7.000000
2019-03-16,7,9.000000,8.000000
2019-03-16,8,13.000000,9.000000
2019-03-16,9,12.000000,11.000000
2019-03-16,10,10.000000,10.000000
2019-03-16,11,8.000000,7.000000
2019-03-16,12,4.000000,4.000000
2019-03-16,13,8.000000,5.000000
2019-03-16,14,9.000000,16.000000
2019-03-16,15,10.000000,9.000000
2019-03-16,16,6.000000,7.000000
2019-03-16,17,4.000000,6.000000
2019-03-16,18,7.000000,7.000000
2019-03-16,19,5.000000,7.000000
2019-03-16,20,8.000000,9.000000
2019-03-16,21,20.000000,12.000000
2019-03-16,22,29.000000,11.000000
2019-03-16,23,17.000000,8.000000
2019-03-16,24,10.000000,14.000000
2019-03-17,1,11.000000,13.000000
2019-03-17,2,17.000000,11.000000
2019-03-17,3,26.000000,19.000000
2019-03-17,4,31.000000,23.000000
2019-03-17,5,29.000000,10.000000
2019-03-17,6,49.000000,12.000000
2019-03-17,7,35.000000,9.000000
2019-03-17,8,39.000000,22.000000
2019-03-17,9,44.000000,34.000000
2019-03-17,10,25.000000,41.000000
2019-03-17,11,9.000000,10.000000
2019-03-17,12,6.000000,7.000000
2019-03-17,13,6.000000,7.000000
2019-03-17,14,5.000000,4.000000
2019-03-17,15,7.000000,4.000000
2019-03-17,16,6.000000,5.000000
2019-03-17,17,5.000000,7.000000
2019-03-17,18,7.000000,5.000000
2019-03-17,19,7.000000,5.000000
2019-03-17,20,27.000000,8.000000
2019-03-17,21,37.000000,18.000000
2019-03-17,22,44.000000,30.000000
2019-03-17,23,33.000000,30.000000
2019-03-17,24,21.000000,16.000000
2019-03-18,1,19.000000,7.000000
2019-03-18,2,26.000000,8.000000
2019-03-18,3,21.000000,21.000000
2019-03-18,4,29.000000,13.000000
2019-03-18,5,35.000000,13.000000
2019-03-18,6,18.000000,7.000000
2019-03-18,7,16.000000,9.000000
2019-03-18,8,19.000000,11.000000
2019-03-18,9,19.000000,26.000000
2019-03-18,10,8.000000,7.000000
2019-03-18,11,8.000000,8.000000
2019-03-18,12,6.000000,9.000000
2019-03-18,13,6.000000,8.000000
2019-03-18,14,6.000000,7.000000
2019-03-18,15,6.000000,10.000000
2019-03-18,16,6.000000,7.000000
2019-03-18,17,7.000000,8.000000
2019-03-18,18,11.000000,6.000000
2019-03-18,19,10.000000,10.000000
2019-03-18,20,24.000000,12.000000
2019-03-18,21,28.000000,18.000000
2019-03-18,22,30.000000,23.000000
2019-03-18,23,50.000000,21.000000
2019-03-18,24,39.000000,23.000000
2019-03-19,1,9.000000,24.000000
2019-03-19,2,10.000000,16.000000
2019-03-19,3,19.000000,13.000000
2019-03-19,4,22.000000,15.000000
2019-03-19,5,51.000000,30.000000
2019-03-19,6,51.000000,37.000000
2019-03-19,7,54.000000,34.000000
2019-03-19,8,60.000000,54.000000
2019-03-19,9,37.000000,44.000000
2019-03-19,10,16.000000,46.000000
2019-03-19,11,12.000000,25.000000
2019-03-19,12,24.000000,31.000000
2019-03-19,13,14.000000,16.000000
2019-03-19,14,10.000000,11.000000
2019-03-19,15,8.000000,9.000000
2019-03-19,16,13.000000,8.000000
2019-03-19,17,11.000000,9.000000
2019-03-19,18,7.000000,8.000000
2019-03-19,19,7.000000,9.000000
2019-03-19,20,9.000000,7.000000
2019-03-19,21,7.000000,7.000000
2019-03-19,22,9.000000,16.000000
2019-03-19,23,12.000000,7.000000
2019-03-19,24,19.000000,14.000000
2019-03-20,1,10.000000,17.000000
2019-03-20,2,7.000000,14.000000
2019-03-20,3,7.000000,9.000000
2019-03-20,4,19.000000,6.000000
2019-03-20,5,26.000000,8.000000
2019-03-20,6,29.000000,11.000000
2019-03-20,7,21.000000,16.000000
2019-03-20,8,11.000000,13.000000
2019-03-20,9,21.000000,7.000000
2019-03-20,10,25.000000,10.000000
2019-03-20,11,31.000000,41.000000
2019-03-20,12,29.000000,27.000000
2019-03-20,13,15.000000,18.000000
2019-03-20,14,9.000000,8.000000
2019-03-20,15,6.000000,9.000000
2019-03-20,16,7.000000,6.000000
2019-03-20,17,9.000000,9.000000
2019-03-20,18,10.000000,8.000000
2019-03-20,19,20.000000,8.000000
2019-03-20,20,6.000000,9.000000
2019-03-20,21,5.000000,8.000000
2019-03-20,22,5.000000,10.000000
2019-03-20,23,5.000000,7.000000
2019-03-20,24,3.000000,7.000000
2019-03-21,1,5.000000,5.000000
2019-03-21,2,5.000000,3.000000
2019-03-21,3,4.000000,6.000000
2019-03-21,4,4.000000,7.000000
2019-03-21,5,3.000000,6.000000
2019-03-21,6,4.000000,5.000000
2019-03-21,7,6.000000,13.000000
2019-03-21,8,6.000000,11.000000
2019-03-21,9,7.000000,10.000000
2019-03-21,10,5.000000,7.000000
2019-03-21,11,5.000000,7.000000
2019-03-21,12,5.000000,4.000000
2019-03-21,13,4.000000,6.000000
2019-03-21,14,8.000000,11.000000
2019-03-21,15,10.000000,8.000000
2019-03-21,16,7.000000,8.000000
2019-03-21,17,3.000000,6.000000
2019-03-21,18,4.000000,8.000000
2019-03-21,19,7.000000,5.000000
2019-03-21,20,4.000000,11.000000
2019-03-21,21,3.000000,8.000000
2019-03-21,22,5.000000,5.000000
2019-03-21,23,4.000000,8.000000
2019-03-21,24,5.000000,5.000000
2019-03-22,1,5.000000,2.000000
2019-03-22,2,11.000000,6.000000
2019-03-22,3,8.000000,7.000000
2019-03-22,4,7.000000,7.000000
2019-03-22,5,7.000000,9.000000
2019-03-22,6,9.000000,6.000000
2019-03-22,7,18.000000,5.000000
2019-03-22,8,23.000000,8.000000
2019-03-22,9,3.000000,8.000000
2019-03-22,10,2.000000,8.000000
2019-03-22,11,4.000000,6.000000
2019-03-22,12,5.000000,6.000000
2019-03-22,13,5.000000,4.000000
2019-03-22,14,5.000000,3.000000
2019-03-22,15,5.000000,8.000000
2019-03-22,16,6.000000,6.000000
2019-03-22,17,9.000000,4.000000
2019-03-22,18,8.000000,5.000000
2019-03-22,19,6.000000,4.000000
2019-03-22,20,16.000000,5.000000
2019-03-22,21,17.000000,8.000000
2019-03-22,22,32.000000,16.000000
2019-03-22,23,49.000000,36.000000
2019-03-22,24,61.000000,45.000000
2019-03-23,1,30.000000,48.000000
2019-03-23,2,11.000000,32.000000
2019-03-23,3,7.000000,16.000000
2019-03-23,4,12.000000,9.000000
2019-03-23,5,24.000000,15.000000
2019-03-23,6,8.000000,6.000000
2019-03-23,7,47.000000,11.000000
2019-03-23,8,34.000000,14.000000
2019-03-23,9,19.000000,17.000000
2019-03-23,10,14.000000,12.000000
2019-03-23,11,13.000000,12.000000
2019-03-23,12,12.000000,10.000000
2019-03-23,13,15.000000,19.000000
2019-03-23,14,12.000000,14.000000
2019-03-23,15,8.000000,11.000000
2019-03-23,16,5.000000,7.000000
2019-03-23,17,7.000000,9.000000
2019-03-23,18,9.000000,10.000000
2019-03-23,19,9.000000,8.000000
2019-03-23,20,11.000000,18.000000
2019-03-23,21,11.000000,9.000000
2019-03-23,22,8.000000,7.000000
2019-03-23,23,9.000000,7.000000
2019-03-23,24,7.000000,8.000000
2019-03-24,1,6.000000,9.000000
2019-03-24,2,4.000000,6.000000
2019-03-24,3,4.000000,6.000000
2019-03-24,4,4.000000,5.000000
2019-03-24,5,4.000000,4.000000
2019-03-24,6,6.000000,8.000000
2019-03-24,7,8.000000,12.000000
2019-03-24,8,10.000000,8.000000
2019-03-24,9,13.000000,9.000000
2019-03-24,10,10.000000,13.000000
2019-03-24,11,12.000000,9.000000
2019-03-24,12,11.000000,10.000000
2019-03-24,13,11.000000,8.000000
2019-03-24,14,10.000000,5.000000
2019-03-24,15,12.000000,7.000000
2019-03-24,16,10.000000,11.000000
2019-03-24,17,8.000000,10.000000
2019-03-24,18,10.000000,12.000000
2019-03-24,19,9.000000,16.000000
2019-03-24,20,15.000000,12.000000
2019-03-24,21,24.000000,14.000000
2019-03-24,22,46.000000,23.000000
2019-03-24,23,79.000000,29.000000
2019-03-24,24,51.000000,35.000000
2019-03-25,1,43.000000,26.000000
2019-03-25,2,63.000000,25.000000
2019-03-25,3,41.000000,31.000000
2019-03-25,4,26.000000,56.000000
2019-03-25,5,13.000000,35.000000
2019-03-25,6,16.000000,13.000000
2019-03-25,7,32.000000,12.000000
2019-03-25,8,31.000000,26.000000
2019-03-25,9,27.000000,17.000000
2019-03-25,10,18.000000,14.000000
2019-03-25,11,15.000000,13.000000
2019-03-25,12,13.000000,12.000000
2019-03-25,13,11.000000,10.000000
2019-03-25,14,10.000000,10.000000
2019-03-25,15,12.000000,9.000000
2019-03-25,16,11.000000,11.000000
2019-03-25,17,12.000000,12.000000
2019-03-25,18,11.000000,12.000000
2019-03-25,19,12.000000,11.000000
2019-03-25,20,23.000000,18.000000
2019-03-25,21,29.000000,19.000000
2019-03-25,22,45.000000,27.000000
2019-03-25,23,51.000000,34.000000
2019-03-25,24,58.000000,32.000000
2019-03-26,1,21.000000,38.000000
2019-03-26,2,14.000000,27.000000
2019-03-26,3,13.000000,15.000000
2019-03-26,4,17.000000,10.000000
2019-03-26,5,13.000000,15.000000
2019-03-26,6,19.000000,13.000000
2019-03-26,7,21.000000,21.000000
2019-03-26,8,37.000000,23.000000
2019-03-26,9,31.000000,34.000000
2019-03-26,10,27.000000,32.000000
2019-03-26,11,18.000000,17.000000
2019-03-26,12,15.000000,16.000000
2019-03-26,13,13.000000,13.000000
2019-03-26,14,16.000000,15.000000
2019-03-26,15,12.000000,13.000000
2019-03-26,16,15.000000,10.000000
2019-03-26,17,16.000000,11.000000
2019-03-26,18,17.000000,18.000000
2019-03-26,19,20.000000,16.000000
2019-03-26,20,26.000000,17.000000
2019-03-26,21,47.000000,28.000000
2019-03-26,22,42.000000,25.000000
2019-03-26,23,19.000000,30.000000
2019-03-26,24,18.000000,21.000000
2019-03-27,1,16.000000,19.000000
2019-03-27,2,21.000000,21.000000
2019-03-27,3,18.000000,17.000000
2019-03-27,4,20.000000,12.000000
2019-03-27,5,16.000000,13.000000
2019-03-27,6,25.000000,21.000000
2019-03-27,7,76.000000,29.000000
2019-03-27,8,80.000000,46.000000
2019-03-27,9,53.000000,58.000000
2019-03-27,10,39.000000,43.000000
2019-03-27,11,25.000000,31.000000
2019-03-27,12,25.000000,23.000000
2019-03-27,13,26.000000,22.000000
2019-03-27,14,26.000000,19.000000
2019-03-27,15,21.000000,15.000000
2019-03-27,16,21.000000,17.000000
2019-03-27,17,13.000000,18.000000
2019-03-27,18,15.000000,14.000000
2019-03-27,19,16.000000,14.000000
2019-03-27,20,14.000000,15.000000
2019-03-27,21,13.000000,16.000000
2019-03-27,22,17.000000,8.000000
2019-03-27,23,10.000000,12.000000
2019-03-27,24,14.000000,10.000000
2019-03-28,1,10.000000,11.000000
2019-03-28,2,6.000000,11.000000
2019-03-28,3,6.000000,6.000000
2019-03-28,4,7.000000,2.000000
2019-03-28,5,5.000000,3.000000
2019-03-28,6,5.000000,4.000000
2019-03-28,7,8.000000,3.000000
2019-03-28,8,7.000000,3.000000
2019-03-28,9,8.000000,3.000000
2019-03-28,10,8.000000,1.000000
2019-03-28,11,11.000000,1.000000
2019-03-28,12,10.000000,3.000000
2019-03-28,13,8.000000,4.000000
2019-03-28,14,6.000000,4.000000
2019-03-28,15,5.000000,2.000000
2019-03-28,16,6.000000,2.000000
2019-03-28,17,5.000000,3.000000
2019-03-28,18,5.000000,1.000000
2019-03-28,19,5.000000,1.000000
2019-03-28,20,8.000000,3.000000
2019-03-28,21,9.000000,8.000000
2019-03-28,22,7.000000,10.000000
2019-03-28,23,8.000000,11.000000
2019-03-28,24,9.000000,7.000000
2019-03-29,1,10.000000,5.000000
2019-03-29,2,8.000000,11.000000
2019-03-29,3,6.000000,9.000000
2019-03-29,4,7.000000,6.000000
2019-03-29,5,6.000000,6.000000
2019-03-29,6,7.000000,7.000000
2019-03-29,7,11.000000,7.000000
2019-03-29,8,17.000000,10.000000
2019-03-29,9,15.000000,12.000000
2019-03-29,10,14.000000,13.000000
2019-03-29,11,11.000000,13.000000
2019-03-29,12,18.000000,8.000000
2019-03-29,13,9.000000,7.000000
2019-03-29,14,12.000000,9.000000
2019-03-29,15,8.000000,7.000000
2019-03-29,16,5.000000,5.000000
2019-03-29,17,8.000000,5.000000
2019-03-29,18,8.000000,7.000000
2019-03-29,19,5.000000,7.000000
2019-03-29,20,12.000000,6.000000
2019-03-29,21,35.000000,8.000000
2019-03-29,22,70.000000,23.000000
2019-03-29,23,79.000000,27.000000
2019-03-29,24,44.000000,40.000000
2019-03-30,1,13.000000,24.000000
2019-03-30,2,10.000000,16.000000
2019-03-30,3,14.000000,13.000000
2019-03-30,4,11.000000,12.000000
2019-03-30,5,10.000000,6.000000
2019-03-30,6,9.000000,8.000000
2019-03-30,7,9.000000,8.000000
2019-03-30,8,9.000000,10.000000
2019-03-30,9,11.000000,8.000000
2019-03-30,10,9.000000,10.000000
2019-03-30,11,6.000000,9.000000
2019-03-30,12,6.000000,6.000000
2019-03-30,13,8.000000,4.000000
2019-03-30,14,6.000000,4.000000
2019-03-30,15,4.000000,3.000000
2019-03-30,16,5.000000,1.000000
2019-03-30,17,6.000000,4.000000
2019-03-30,18,7.000000,2.000000
2019-03-30,19,6.000000,3.000000
2019-03-30,20,37.000000,5.000000
2019-03-30,21,60.000000,16.000000
2019-03-30,22,40.000000,30.000000
2019-03-30,23,18.000000,17.000000
2019-03-30,24,18.000000,7.000000
2019-03-31,1,13.000000,9.000000
2019-03-31,2,15.000000,11.000000
2019-03-31,3,21.000000,11.000000
2019-03-31,4,17.000000,9.000000
2019-03-31,5,13.000000,18.000000
2019-03-31,6,22.000000,6.000000
2019-03-31,7,16.000000,8.000000
2019-03-31,8,11.000000,6.000000
2019-03-31,9,9.000000,7.000000
2019-03-31,10,5.000000,9.000000
2019-03-31,11,6.000000,5.000000
2019-03-31,12,7.000000,2.000000
2019-03-31,13,4.000000,2.000000
2019-03-31,14,3.000000,1.000000
2019-03-31,15,3.000000,0.000000
2019-03-31,16,2.000000,2.000000
2019-03-31,17,1.000000,6.000000
2019-03-31,18,4.000000,4.000000
2019-03-31,19,5.000000,6.000000
2019-03-31,20,31.000000,5.000000
2019-03-31,21,47.000000,14.000000
2019-03-31,22,66.000000,22.000000
2019-03-31,23,45.000000,26.000000
2019-03-31,24,76.000000,29.000000
2019-04-01,1,41.000000,31.000000
2019-04-01,2,17.000000,23.000000
2019-04-01,3,26.000000,9.000000
2019-04-01,4,57.000000,11.000000
2019-04-01,5,28.000000,32.000000
2019-04-01,6,23.000000,21.000000
2019-04-01,7,18.000000,13.000000
2019-04-01,8,33.000000,18.000000
2019-04-01,9,16.000000,19.000000
2019-04-01,10,7.000000,10.000000
2019-04-01,11,10.000000,8.000000
2019-04-01,12,9.000000,5.000000
2019-04-01,13,5.000000,2.000000
2019-04-01,14,4.000000,4.000000
2019-04-01,15,4.000000,4.000000
2019-04-01,16,3.000000,2.000000
2019-04-01,17,5.000000,6.000000
2019-04-01,18,7.000000,4.000000
2019-04-01,19,11.000000,6.000000
2019-04-01,20,10.000000,8.000000
2019-04-01,21,26.000000,11.000000
2019-04-01,22,34.000000,18.000000
2019-04-01,23,27.000000,27.000000
2019-04-01,24,24.000000,18.000000
2019-04-02,1,29.000000,21.000000
2019-04-02,2,12.000000,21.000000
2019-04-02,3,11.000000,14.000000
2019-04-02,4,11.000000,13.000000
2019-04-02,5,29.000000,9.000000
2019-04-02,6,30.000000,36.000000
2019-04-02,7,27.000000,16.000000
2019-04-02,8,26.000000,21.000000
2019-04-02,9,20.000000,11.000000
2019-04-02,10,15.000000,12.000000
2019-04-02,11,20.000000,11.000000
2019-04-02,12,9.000000,6.000000
2019-04-02,13,9.000000,5.000000
2019-04-02,14,10.000000,7.000000
2019-04-02,15,7.000000,10.000000
2019-04-02,16,14.000000,11.000000
2019-04-02,17,20.000000,10.000000
2019-04-02,18,16.000000,11.000000
2019-04-02,19,9.000000,12.000000
2019-04-02,20,10.000000,12.000000
2019-04-02,21,11.000000,10.000000
2019-04-02,22,9.000000,7.000000
2019-04-02,23,13.000000,13.000000
2019-04-02,24,9.000000,14.000000
2019-04-03,1,4.000000,10.000000
2019-04-03,2,8.000000,6.000000
2019-04-03,3,9.000000,9.000000
2019-04-03,4,6.000000,8.000000
2019-04-03,5,6.000000,5.000000
2019-04-03,6,9.000000,9.000000
2019-04-03,7,8.000000,7.000000
2019-04-03,8,6.000000,6.000000
2019-04-03,9,8.000000,5.000000
2019-04-03,10,6.000000,6.000000
2019-04-03,11,6.000000,5.000000
2019-04-03,12,5.000000,3.000000
2019-04-03,13,5.000000,4.000000
2019-04-03,14,3.000000,3.000000
2019-04-03,15,2.000000,5.000000
2019-04-03,16,2.000000,3.000000
2019-04-03,17,3.000000,2.000000
2019-04-03,18,4.000000,6.000000
2019-04-03,19,3.000000,5.000000
2019-04-03,20,15.000000,6.000000
2019-04-03,21,15.000000,8.000000
2019-04-03,22,13.000000,12.000000
2019-04-03,23,15.000000,16.000000
2019-04-03,24,12.000000,6.000000
2019-04-04,1,9.000000,9.000000
2019-04-04,2,10.000000,9.000000
2019-04-04,3,11.000000,12.000000
2019-04-04,4,10.000000,9.000000
2019-04-04,5,11.000000,10.000000
2019-04-04,6,18.000000,12.000000
2019-04-04,7,28.000000,23.000000
2019-04-04,8,40.000000,23.000000
2019-04-04,9,16.000000,20.000000
2019-04-04,10,12.000000,10.000000
2019-04-04,11,7.000000,9.000000
2019-04-04,12,5.000000,12.000000
2019-04-04,13,7.000000,10.000000
2019-04-04,14,9.000000,6.000000
2019-04-04,15,5.000000,10.000000
2019-04-04,16,2.000000,6.000000
2019-04-04,17,5.000000,3.000000
2019-04-04,18,8.000000,4.000000
2019-04-04,19,9.000000,7.000000
2019-04-04,20,10.000000,11.000000
2019-04-04,21,8.000000,9.000000
2019-04-04,22,6.000000,8.000000
2019-04-04,23,5.000000,10.000000
2019-04-04,24,3.000000,6.000000
2019-04-05,1,5.000000,6.000000
2019-04-05,2,7.000000,4.000000
2019-04-05,3,6.000000,5.000000
2019-04-05,4,5.000000,6.000000
2019-04-05,5,7.000000,5.000000
2019-04-05,6,8.000000,7.000000
2019-04-05,7,9.000000,8.000000
2019-04-05,8,34.000000,8.000000
2019-04-05,9,12.000000,18.000000
2019-04-05,10,10.000000,5.000000
2019-04-05,11,7.000000,6.000000
2019-04-05,12,6.000000,4.000000
2019-04-05,13,5.000000,5.000000
2019-04-05,14,6.000000,4.000000
2019-04-05,15,5.000000,2.000000
2019-04-05,16,6.000000,4.000000
2019-04-05,17,7.000000,5.000000
2019-04-05,18,11.000000,8.000000
2019-04-05,19,9.000000,8.000000
2019-04-05,20,6.000000,8.000000
2019-04-05,21,3.000000,8.000000
2019-04-05,22,2.000000,7.000000
2019-04-05,23,5.000000,8.000000
2019-04-05,24,4.000000,5.000000
2019-04-06,1,6.000000,3.000000
2019-04-06,2,8.000000,5.000000
2019-04-06,3,5.000000,6.000000
2019-04-06,4,7.000000,4.000000
2019-04-06,5,5.000000,6.000000
2019-04-06,6,2.000000,5.000000
2019-04-06,7,8.000000,4.000000
2019-04-06,8,9.000000,5.000000
2019-04-06,9,7.000000,8.000000
2019-04-06,10,4.000000,5.000000
2019-04-06,11,3.000000,1.000000
2019-04-06,12,3.000000,4.000000
2019-04-06,13,8.000000,3.000000
2019-04-06,14,8.000000,3.000000
2019-04-06,15,10.000000,5.000000
2019-04-06,16,10.000000,6.000000
2019-04-06,17,11.000000,7.000000
2019-04-06,18,7.000000,7.000000
2019-04-06,19,4.000000,5.000000
2019-04-06,20,7.000000,6.000000
2019-04-06,21,34.000000,7.000000
2019-04-06,22,24.000000,23.000000
2019-04-06,23,10.000000,27.000000
2019-04-06,24,7.000000,12.000000
2019-04-07,1,12.000000,9.000000
2019-04-07,2,10.000000,10.000000
2019-04-07,3,11.000000,9.000000
2019-04-07,4,11.000000,22.000000
2019-04-07,5,8.000000,14.000000
2019-04-07,6,13.000000,12.000000
2019-04-07,7,11.000000,8.000000
2019-04-07,8,11.000000,6.000000
2019-04-07,9,12.000000,10.000000
2019-04-07,10,8.000000,10.000000
2019-04-07,11,7.000000,8.000000
2019-04-07,12,6.000000,8.000000
2019-04-07,13,8.000000,6.000000
2019-04-07,14,7.000000,5.000000
2019-04-07,15,6.000000,9.000000
2019-04-07,16,5.000000,7.000000
2019-04-07,17,5.000000,6.000000
2019-04-07,18,6.000000,14.000000
2019-04-07,19,8.000000,9.000000
2019-04-07,20,12.000000,8.000000
2019-04-07,21,38.000000,14.000000
2019-04-07,22,38.000000,30.000000
2019-04-07,23,64.000000,34.000000
2019-04-07,24,62.000000,50.000000
2019-04-08,1,53.000000,30.000000
2019-04-08,2,25.000000,23.000000
2019-04-08,3,12.000000,12.000000
2019-04-08,4,9.000000,8.000000
2019-04-08,5,10.000000,8.000000
2019-04-08,6,13.000000,7.000000
2019-04-08,7,16.000000,6.000000
2019-04-08,8,28.000000,9.000000
2019-04-08,9,11.000000,10.000000
2019-04-08,10,9.000000,14.000000
2019-04-08,11,7.000000,8.000000
2019-04-08,12,7.000000,5.000000
2019-04-08,13,5.000000,8.000000
2019-04-08,14,6.000000,11.000000
2019-04-08,15,8.000000,11.000000
2019-04-08,16,7.000000,6.000000
2019-04-08,17,9.000000,6.000000
2019-04-08,18,10.000000,10.000000
2019-04-08,19,12.000000,10.000000
2019-04-08,20,14.000000,9.000000
2019-04-08,21,52.000000,12.000000
2019-04-08,22,22.000000,26.000000
2019-04-08,23,11.000000,20.000000
2019-04-08,24,12.000000,12.000000
2019-04-09,1,15.000000,10.000000
2019-04-09,2,13.000000,14.000000
2019-04-09,3,13.000000,10.000000
2019-04-09,4,15.000000,9.000000
2019-04-09,5,22.000000,11.000000
2019-04-09,6,13.000000,13.000000
2019-04-09,7,32.000000,14.000000
2019-04-09,8,36.000000,23.000000
2019-04-09,9,22.000000,30.000000
2019-04-09,10,8.000000,12.000000
2019-04-09,11,8.000000,11.000000
2019-04-09,12,10.000000,6.000000
2019-04-09,13,8.000000,7.000000
2019-04-09,14,10.000000,6.000000
2019-04-09,15,16.000000,10.000000
2019-04-09,16,21.000000,19.000000
2019-04-09,17,10.000000,10.000000
2019-04-09,18,10.000000,11.000000
2019-04-09,19,21.000000,7.000000
2019-04-09,20,26.000000,13.000000
2019-04-09,21,38.000000,16.000000
2019-04-09,22,30.000000,23.000000
2019-04-09,23,27.000000,22.000000
2019-04-09,24,18.000000,24.000000
2019-04-10,1,15.000000,16.000000
2019-04-10,2,11.000000,15.000000
2019-04-10,3,10.000000,12.000000
2019-04-10,4,12.000000,12.000000
2019-04-10,5,8.000000,10.000000
2019-04-10,6,7.000000,7.000000
2019-04-10,7,8.000000,7.000000
2019-04-10,8,7.000000,9.000000
2019-04-10,9,13.000000,9.000000
2019-04-10,10,8.000000,7.000000
2019-04-10,11,5.000000,7.000000
2019-04-10,12,8.000000,6.000000
2019-04-10,13,7.000000,4.000000
2019-04-10,14,8.000000,3.000000
2019-04-10,15,7.000000,3.000000
2019-04-10,16,6.000000,2.000000
2019-04-10,17,4.000000,2.000000
2019-04-10,18,4.000000,1.000000
2019-04-10,19,6.000000,2.000000
2019-04-10,20,13.000000,4.000000
2019-04-10,21,32.000000,4.000000
2019-04-10,22,9.000000,15.000000
2019-04-10,23,12.000000,9.000000
2019-04-10,24,9.000000,7.000000
2019-04-11,1,4.000000,6.000000
2019-04-11,2,12.000000,5.000000
2019-04-11,3,14.000000,3.000000
2019-04-11,4,12.000000,4.000000
2019-04-11,5,9.000000,7.000000
2019-04-11,6,10.000000,7.000000
2019-04-11,7,14.000000,6.000000
2019-04-11,8,18.000000,12.000000
2019-04-11,9,15.000000,13.000000
2019-04-11,10,15.000000,9.000000
2019-04-11,11,11.000000,7.000000
2019-04-11,12,9.000000,6.000000
2019-04-11,13,6.000000,4.000000
2019-04-11,14,6.000000,3.000000
2019-04-11,15,6.000000,4.000000
2019-04-11,16,10.000000,4.000000
2019-04-11,17,12.000000,4.000000
2019-04-11,18,11.000000,7.000000
2019-04-11,19,18.000000,9.000000
2019-04-11,20,11.000000,11.000000
2019-04-11,21,14.000000,10.000000
2019-04-11,22,12.000000,8.000000
2019-04-11,23,11.000000,13.000000
2019-04-11,24,9.000000,9.000000
2019-04-12,1,25.000000,5.000000
2019-04-12,2,5.000000,16.000000
2019-04-12,3,11.000000,6.000000
2019-04-12,4,13.000000,9.000000
2019-04-12,5,10.000000,7.000000
2019-04-12,6,8.000000,7.000000
2019-04-12,7,8.000000,7.000000
2019-04-12,8,12.000000,12.000000
2019-04-12,9,10.000000,8.000000
2019-04-12,10,11.000000,11.000000
2019-04-12,11,9.000000,12.000000
2019-04-12,12,8.000000,8.000000
2019-04-12,13,7.000000,10.000000
2019-04-12,14,4.000000,7.000000
2019-04-12,15,3.000000,5.000000
2019-04-12,16,4.000000,6.000000
2019-04-12,17,4.000000,4.000000
2019-04-12,18,2.000000,7.000000
2019-04-12,19,5.000000,10.000000
2019-04-12,20,8.000000,6.000000
2019-04-12,21,8.000000,7.000000
2019-04-12,22,11.000000,19.000000
2019-04-12,23,12.000000,16.000000
2019-04-12,24,16.000000,17.000000
2019-04-13,1,14.000000,14.000000
2019-04-13,2,12.000000,10.000000
2019-04-13,3,11.000000,10.000000
2019-04-13,4,11.000000,16.000000
2019-04-13,5,12.000000,13.000000
2019-04-13,6,9.000000,15.000000
2019-04-13,7,14.000000,14.000000
2019-04-13,8,14.000000,17.000000
2019-04-13,9,11.000000,12.000000
2019-04-13,10,8.000000,12.000000
2019-04-13,11,11.000000,8.000000
2019-04-13,12,6.000000,3.000000
2019-04-13,13,5.000000,1.000000
2019-04-13,14,5.000000,6.000000
2019-04-13,15,5.000000,4.000000
2019-04-13,16,5.000000,3.000000
2019-04-13,17,7.000000,4.000000
2019-04-13,18,6.000000,6.000000
2019-04-13,19,5.000000,6.000000
2019-04-13,20,14.000000,5.000000
2019-04-13,21,28.000000,6.000000
2019-04-13,22,66.000000,26.000000
2019-04-13,23,60.000000,37.000000
2019-04-13,24,50.000000,47.000000
2019-04-14,1,50.000000,51.000000
2019-04-14,2,41.000000,60.000000
2019-04-14,3,18.000000,47.000000
2019-04-14,4,18.000000,26.000000
2019-04-14,5,28.000000,21.000000
2019-04-14,6,34.000000,45.000000
2019-04-14,7,112.000000,49.000000
2019-04-14,8,59.000000,62.000000
2019-04-14,9,41.000000,40.000000
2019-04-14,10,32.000000,27.000000
2019-04-14,11,24.000000,20.000000
2019-04-14,12,12.000000,17.000000
2019-04-14,13,9.000000,15.000000
2019-04-14,14,10.000000,9.000000
2019-04-14,15,7.000000,17.000000
2019-04-14,16,7.000000,10.000000
2019-04-14,17,12.000000,9.000000
2019-04-14,18,8.000000,10.000000
2019-04-14,19,8.000000,25.000000
2019-04-14,20,11.000000,17.000000
2019-04-14,21,17.000000,20.000000
2019-04-14,22,11.000000,6.000000
2019-04-14,23,15.000000,10.000000
2019-04-14,24,11.000000,7.000000
2019-04-15,1,6.000000,9.000000
2019-04-15,2,6.000000,7.000000
2019-04-15,3,3.000000,7.000000
2019-04-15,4,8.000000,5.000000
