Concentraciones horarias para PM25 red MXC 2018

Fecha,Hora,COB,UABC
2018-01-07,8,35.000000,23.000000
2018-01-07,9,21.000000,19.000000
2018-01-07,10,11.000000,13.000000
2018-01-07,11,9.000000,12.000000
2018-01-07,12,10.000000,7.000000
2018-01-07,13,8.000000,6.000000
2018-01-07,14,6.000000,4.000000
2018-01-07,15,6.000000,2.000000
2018-01-07,16,9.000000,3.000000
2018-01-07,17,12.000000,4.000000
2018-01-07,18,19.000000,16.000000
2018-01-07,19,39.000000,20.000000
2018-01-07,20,85.000000,32.000000
2018-01-07,21,74.000000,40.000000
2018-01-07,22,77.000000,78.000000
2018-01-07,23,87.000000,60.000000
2018-01-07,24,142.000000,88.000000
2018-01-08,1,84.000000,81.000000
2018-01-08,2,63.000000,72.000000
2018-01-08,3,69.000000,80.000000
2018-01-08,4,76.000000,80.000000
2018-01-08,5,65.000000,90.000000
2018-01-08,6,80.000000,101.000000
2018-01-08,7,93.000000,117.000000
2018-01-08,8,95.000000,124.000000
2018-01-08,9,113.000000,71.000000
2018-01-08,10,45.000000,46.000000
2018-01-08,11,47.000000,45.000000
2018-01-08,12,54.000000,61.000000
2018-01-08,13,53.000000,61.000000
2018-01-08,14,30.000000,51.000000
2018-01-08,15,25.000000,32.000000
2018-01-08,16,29.000000,36.000000
2018-01-08,17,48.000000,35.000000
2018-01-08,18,31.000000,25.000000
2018-01-08,19,44.000000,22.000000
2018-01-08,20,20.000000,17.000000
2018-01-08,21,20.000000,16.000000
2018-01-08,22,16.000000,21.000000
2018-01-08,23,21.000000,17.000000
2018-01-08,24,44.000000,27.000000
2018-01-09,1,41.000000,28.000000
2018-01-09,2,21.000000,28.000000
2018-01-09,3,11.000000,6.000000
2018-01-09,4,9.000000,11.000000
2018-01-09,5,19.000000,14.000000
2018-01-09,6,25.000000,11.000000
2018-01-09,7,19.000000,15.000000
2018-01-09,8,35.000000,19.000000
2018-01-09,9,23.000000,32.000000
2018-01-09,10,34.000000,19.000000
2018-01-09,11,34.000000,26.000000
2018-01-09,12,8.000000,11.000000
2018-01-09,13,7.000000,8.000000
2018-01-09,14,27.000000,8.000000
2018-01-09,15,9.000000,7.000000
2018-01-09,16,7.000000,7.000000
2018-01-09,17,9.000000,7.000000
2018-01-09,18,10.000000,8.000000
2018-01-09,19,11.000000,6.000000
2018-01-09,20,8.000000,6.000000
2018-01-09,21,5.000000,5.000000
2018-01-09,22,5.000000,6.000000
2018-01-09,23,9.000000,10.000000
2018-01-09,24,7.000000,6.000000
2018-01-10,1,4.000000,4.000000
2018-01-10,2,3.000000,2.000000
2018-01-10,3,5.000000,1.000000
2018-01-10,4,5.000000,2.000000
2018-01-10,5,9.000000,3.000000
2018-01-10,6,10.000000,3.000000
2018-01-10,7,19.000000,7.000000
2018-01-10,8,19.000000,12.000000
2018-01-10,9,22.000000,61.000000
2018-01-10,10,16.000000,13.000000
2018-01-10,11,11.000000,
2018-01-10,12,6.000000,5.000000
2018-01-10,13,4.000000,6.000000
2018-01-10,14,5.000000,7.000000
2018-01-10,15,6.000000,5.000000
2018-01-10,16,6.000000,4.000000
2018-01-10,17,6.000000,5.000000
2018-01-10,18,19.000000,8.000000
2018-01-10,19,23.000000,23.000000
2018-01-10,20,14.000000,12.000000
2018-01-10,21,18.000000,10.000000
2018-01-10,22,30.000000,25.000000
2018-01-10,23,30.000000,30.000000
2018-01-10,24,30.000000,26.000000
2018-01-11,1,41.000000,18.000000
2018-01-11,2,22.000000,20.000000
2018-01-11,3,32.000000,19.000000
2018-01-11,4,27.000000,38.000000
2018-01-11,5,32.000000,30.000000
2018-01-11,6,31.000000,27.000000
2018-01-11,7,35.000000,36.000000
2018-01-11,8,50.000000,37.000000
2018-01-11,9,19.000000,
2018-01-11,10,14.000000,16.000000
2018-01-11,11,15.000000,15.000000
2018-01-11,12,12.000000,10.000000
2018-01-11,13,10.000000,9.000000
2018-01-11,14,,9.000000
2018-01-11,15,8.000000,5.000000
2018-01-11,16,13.000000,6.000000
2018-01-11,17,9.000000,6.000000
2018-01-11,18,33.000000,10.000000
2018-01-11,19,23.000000,25.000000
2018-01-11,20,46.000000,34.000000
2018-01-11,21,74.000000,44.000000
2018-01-11,22,75.000000,58.000000
2018-01-11,23,101.000000,60.000000
2018-01-11,24,71.000000,56.000000
2018-01-12,1,45.000000,36.000000
2018-01-12,2,39.000000,60.000000
2018-01-12,3,39.000000,44.000000
2018-01-12,4,39.000000,55.000000
2018-01-12,5,31.000000,73.000000
2018-01-12,6,36.000000,52.000000
2018-01-12,7,50.000000,44.000000
2018-01-12,8,60.000000,49.000000
2018-01-12,9,31.000000,29.000000
2018-01-12,10,45.000000,29.000000
2018-01-12,11,20.000000,8.000000
2018-01-12,12,7.000000,10.000000
2018-01-12,13,6.000000,13.000000
2018-01-12,14,5.000000,8.000000
2018-01-12,15,4.000000,9.000000
2018-01-12,16,4.000000,7.000000
2018-01-12,17,5.000000,6.000000
2018-01-12,18,12.000000,20.000000
2018-01-12,19,28.000000,17.000000
2018-01-12,20,32.000000,19.000000
2018-01-12,21,108.000000,30.000000
2018-01-12,22,96.000000,63.000000
2018-01-12,23,69.000000,63.000000
2018-01-12,24,31.000000,35.000000
2018-01-13,1,46.000000,21.000000
2018-01-13,2,21.000000,12.000000
2018-01-13,3,25.000000,8.000000
2018-01-13,4,24.000000,16.000000
2018-01-13,5,23.000000,8.000000
2018-01-13,6,44.000000,18.000000
2018-01-13,7,51.000000,38.000000
2018-01-13,8,65.000000,25.000000
2018-01-13,9,60.000000,27.000000
2018-01-13,10,13.000000,16.000000
2018-01-13,11,7.000000,6.000000
2018-01-13,12,2.000000,4.000000
2018-01-13,13,3.000000,3.000000
2018-01-13,14,4.000000,2.000000
2018-01-13,15,2.000000,4.000000
2018-01-13,16,4.000000,6.000000
2018-01-13,17,8.000000,5.000000
2018-01-13,18,44.000000,15.000000
2018-01-13,19,43.000000,20.000000
2018-01-13,20,92.000000,42.000000
2018-01-13,21,97.000000,36.000000
2018-01-13,22,52.000000,22.000000
2018-01-13,23,35.000000,16.000000
2018-01-13,24,24.000000,7.000000
2018-01-14,1,28.000000,8.000000
2018-01-14,2,18.000000,5.000000
2018-01-14,3,18.000000,5.000000
2018-01-14,4,24.000000,5.000000
2018-01-14,5,25.000000,5.000000
2018-01-14,6,30.000000,6.000000
2018-01-14,7,39.000000,20.000000
2018-01-14,8,45.000000,27.000000
2018-01-14,9,48.000000,51.000000
2018-01-14,10,19.000000,9.000000
2018-01-14,11,5.000000,2.000000
2018-01-14,12,2.000000,0.000000
2018-01-14,13,1.000000,0.000000
2018-01-14,14,3.000000,0.000000
2018-01-14,15,3.000000,1.000000
2018-01-14,16,1.000000,2.000000
2018-01-14,17,17.000000,6.000000
2018-01-14,18,32.000000,14.000000
2018-01-14,19,45.000000,15.000000
2018-01-14,20,122.000000,56.000000
2018-01-14,21,103.000000,60.000000
2018-01-14,22,100.000000,66.000000
2018-01-14,23,121.000000,88.000000
2018-01-14,24,142.000000,83.000000
2018-01-15,1,50.000000,37.000000
2018-01-15,2,75.000000,16.000000
2018-01-15,3,28.000000,29.000000
2018-01-15,4,48.000000,29.000000
2018-01-15,5,49.000000,28.000000
2018-01-15,6,50.000000,19.000000
2018-01-15,7,64.000000,22.000000
2018-01-15,8,68.000000,37.000000
2018-01-15,9,58.000000,29.000000
2018-01-15,10,40.000000,17.000000
2018-01-15,11,6.000000,7.000000
2018-01-15,12,7.000000,5.000000
2018-01-15,13,6.000000,3.000000
2018-01-15,14,5.000000,3.000000
2018-01-15,15,6.000000,6.000000
2018-01-15,16,4.000000,4.000000
2018-01-15,17,4.000000,5.000000
2018-01-15,18,28.000000,10.000000
2018-01-15,19,47.000000,13.000000
2018-01-15,20,55.000000,23.000000
2018-01-15,21,74.000000,53.000000
2018-01-15,22,137.000000,92.000000
2018-01-15,23,120.000000,83.000000
2018-01-15,24,145.000000,115.000000
2018-01-16,1,149.000000,97.000000
2018-01-16,2,120.000000,87.000000
2018-01-16,3,121.000000,81.000000
2018-01-16,4,106.000000,60.000000
2018-01-16,5,80.000000,57.000000
2018-01-16,6,59.000000,37.000000
2018-01-16,7,73.000000,52.000000
2018-01-16,8,84.000000,86.000000
2018-01-16,9,89.000000,95.000000
2018-01-16,10,68.000000,86.000000
2018-01-16,11,25.000000,40.000000
2018-01-16,12,17.000000,21.000000
2018-01-16,13,10.000000,23.000000
2018-01-16,14,14.000000,22.000000
2018-01-16,15,15.000000,35.000000
2018-01-16,16,22.000000,15.000000
2018-01-16,17,18.000000,13.000000
2018-01-16,18,32.000000,14.000000
2018-01-16,19,36.000000,17.000000
2018-01-16,20,53.000000,35.000000
2018-01-16,21,36.000000,30.000000
2018-01-16,22,111.000000,29.000000
2018-01-16,23,97.000000,41.000000
2018-01-16,24,76.000000,53.000000
2018-01-17,1,63.000000,46.000000
2018-01-17,2,73.000000,60.000000
2018-01-17,3,99.000000,60.000000
2018-01-17,4,59.000000,49.000000
2018-01-17,5,49.000000,45.000000
2018-01-17,6,49.000000,62.000000
2018-01-17,7,56.000000,52.000000
2018-01-17,8,64.000000,46.000000
2018-01-17,9,47.000000,34.000000
2018-01-17,10,28.000000,28.000000
2018-01-17,11,22.000000,30.000000
2018-01-17,12,17.000000,11.000000
2018-01-17,13,15.000000,10.000000
2018-01-17,14,8.000000,6.000000
2018-01-17,15,6.000000,5.000000
2018-01-17,16,9.000000,5.000000
2018-01-17,17,9.000000,5.000000
2018-01-17,18,14.000000,10.000000
2018-01-17,19,21.000000,10.000000
2018-01-17,20,35.000000,18.000000
2018-01-17,21,114.000000,53.000000
2018-01-17,22,68.000000,61.000000
2018-01-17,23,56.000000,46.000000
2018-01-17,24,91.000000,56.000000
2018-01-18,1,89.000000,64.000000
2018-01-18,2,88.000000,58.000000
2018-01-18,3,68.000000,62.000000
2018-01-18,4,73.000000,67.000000
2018-01-18,5,73.000000,43.000000
2018-01-18,6,69.000000,40.000000
2018-01-18,7,85.000000,95.000000
2018-01-18,8,92.000000,97.000000
2018-01-18,9,74.000000,91.000000
2018-01-18,10,50.000000,43.000000
2018-01-18,11,37.000000,17.000000
2018-01-18,12,14.000000,10.000000
2018-01-18,13,17.000000,10.000000
2018-01-18,14,16.000000,10.000000
2018-01-18,15,17.000000,6.000000
2018-01-18,16,15.000000,12.000000
2018-01-18,17,20.000000,12.000000
2018-01-18,18,21.000000,25.000000
2018-01-18,19,48.000000,46.000000
2018-01-18,20,44.000000,50.000000
2018-01-18,21,75.000000,60.000000
2018-01-18,22,87.000000,44.000000
2018-01-18,23,77.000000,47.000000
2018-01-18,24,43.000000,46.000000
2018-01-19,1,77.000000,59.000000
2018-01-19,2,75.000000,90.000000
2018-01-19,3,70.000000,76.000000
2018-01-19,4,78.000000,90.000000
2018-01-19,5,89.000000,85.000000
2018-01-19,6,81.000000,118.000000
2018-01-19,7,105.000000,103.000000
2018-01-19,8,119.000000,81.000000
2018-01-19,9,80.000000,46.000000
2018-01-19,10,63.000000,49.000000
2018-01-19,11,59.000000,46.000000
2018-01-19,12,47.000000,37.000000
2018-01-19,13,45.000000,36.000000
2018-01-19,14,34.000000,21.000000
2018-01-19,15,20.000000,13.000000
2018-01-19,16,12.000000,13.000000
2018-01-19,17,15.000000,10.000000
2018-01-19,18,15.000000,24.000000
2018-01-19,19,16.000000,26.000000
2018-01-19,20,20.000000,20.000000
2018-01-19,21,14.000000,9.000000
2018-01-19,22,15.000000,9.000000
2018-01-19,23,17.000000,8.000000
2018-01-19,24,14.000000,6.000000
2018-01-20,1,30.000000,13.000000
2018-01-20,2,44.000000,32.000000
2018-01-20,3,68.000000,31.000000
2018-01-20,4,45.000000,35.000000
2018-01-20,5,25.000000,8.000000
2018-01-20,6,15.000000,8.000000
2018-01-20,7,10.000000,8.000000
2018-01-20,8,8.000000,9.000000
2018-01-20,9,11.000000,7.000000
2018-01-20,10,12.000000,12.000000
2018-01-20,11,12.000000,14.000000
2018-01-20,12,11.000000,11.000000
2018-01-20,13,31.000000,39.000000
2018-01-20,14,9.000000,2.000000
2018-01-20,15,6.000000,6.000000
2018-01-20,16,8.000000,6.000000
2018-01-20,17,33.000000,9.000000
2018-01-20,18,18.000000,9.000000
2018-01-20,19,11.000000,7.000000
2018-01-20,20,8.000000,15.000000
2018-01-20,21,9.000000,11.000000
2018-01-20,22,8.000000,6.000000
2018-01-20,23,12.000000,8.000000
2018-01-20,24,29.000000,11.000000
2018-01-21,1,25.000000,11.000000
2018-01-21,2,25.000000,12.000000
2018-01-21,3,26.000000,11.000000
2018-01-21,4,19.000000,18.000000
2018-01-21,5,20.000000,6.000000
2018-01-21,6,15.000000,5.000000
2018-01-21,7,12.000000,8.000000
2018-01-21,8,29.000000,18.000000
2018-01-21,9,20.000000,15.000000
2018-01-21,10,7.000000,5.000000
2018-01-21,11,26.000000,5.000000
2018-01-21,12,17.000000,5.000000
2018-01-21,13,7.000000,10.000000
2018-01-21,14,18.000000,7.000000
2018-01-21,15,22.000000,9.000000
2018-01-21,16,20.000000,8.000000
2018-01-21,17,23.000000,4.000000
2018-01-21,18,23.000000,6.000000
2018-01-21,19,50.000000,27.000000
2018-01-21,20,99.000000,33.000000
2018-01-21,21,121.000000,67.000000
2018-01-21,22,142.000000,97.000000
2018-01-21,23,101.000000,61.000000
2018-01-21,24,99.000000,113.000000
2018-01-22,1,140.000000,103.000000
2018-01-22,2,113.000000,78.000000
2018-01-22,3,137.000000,64.000000
2018-01-22,4,93.000000,49.000000
2018-01-22,5,80.000000,58.000000
2018-01-22,6,41.000000,20.000000
2018-01-22,7,30.000000,11.000000
2018-01-22,8,52.000000,15.000000
2018-01-22,9,26.000000,11.000000
2018-01-22,10,21.000000,10.000000
2018-01-22,11,23.000000,9.000000
2018-01-22,12,17.000000,6.000000
2018-01-22,13,13.000000,3.000000
2018-01-22,14,8.000000,6.000000
2018-01-22,15,4.000000,7.000000
2018-01-22,16,2.000000,6.000000
2018-01-22,17,11.000000,8.000000
2018-01-22,18,22.000000,15.000000
2018-01-22,19,74.000000,20.000000
2018-01-22,20,86.000000,40.000000
2018-01-22,21,103.000000,46.000000
2018-01-22,22,98.000000,58.000000
2018-01-22,23,106.000000,88.000000
2018-01-22,24,39.000000,47.000000
2018-01-23,1,13.000000,10.000000
2018-01-23,2,10.000000,7.000000
2018-01-23,3,16.000000,6.000000
2018-01-23,4,13.000000,6.000000
2018-01-23,5,20.000000,4.000000
2018-01-23,6,21.000000,9.000000
2018-01-23,7,35.000000,21.000000
2018-01-23,8,31.000000,14.000000
2018-01-23,9,26.000000,20.000000
2018-01-23,10,8.000000,5.000000
2018-01-23,11,3.000000,7.000000
2018-01-23,12,1.000000,5.000000
2018-01-23,13,3.000000,4.000000
2018-01-23,14,4.000000,11.000000
2018-01-23,15,3.000000,8.000000
2018-01-23,16,9.000000,4.000000
2018-01-23,17,15.000000,9.000000
2018-01-23,18,30.000000,27.000000
2018-01-23,19,66.000000,44.000000
2018-01-23,20,89.000000,53.000000
2018-01-23,21,95.000000,99.000000
2018-01-23,22,84.000000,87.000000
2018-01-23,23,128.000000,106.000000
2018-01-23,24,135.000000,83.000000
2018-01-24,1,90.000000,52.000000
2018-01-24,2,32.000000,30.000000
2018-01-24,3,8.000000,10.000000
2018-01-24,4,13.000000,9.000000
2018-01-24,5,22.000000,16.000000
2018-01-24,6,18.000000,14.000000
2018-01-24,7,31.000000,25.000000
2018-01-24,8,56.000000,17.000000
2018-01-24,9,42.000000,19.000000
2018-01-24,10,8.000000,9.000000
2018-01-24,11,8.000000,
2018-01-24,12,5.000000,
2018-01-24,13,2.000000,3.000000
2018-01-24,14,6.000000,3.000000
2018-01-24,15,5.000000,3.000000
2018-01-24,16,4.000000,2.000000
2018-01-24,17,7.000000,5.000000
2018-01-24,18,49.000000,19.000000
2018-01-24,19,105.000000,39.000000
2018-01-24,20,88.000000,42.000000
2018-01-24,21,80.000000,53.000000
2018-01-24,22,113.000000,85.000000
2018-01-24,23,134.000000,94.000000
2018-01-24,24,143.000000,68.000000
2018-01-25,1,123.000000,48.000000
2018-01-25,2,105.000000,48.000000
2018-01-25,3,131.000000,66.000000
2018-01-25,4,93.000000,11.000000
2018-01-25,5,125.000000,37.000000
2018-01-25,6,54.000000,42.000000
2018-01-25,7,43.000000,31.000000
2018-01-25,8,51.000000,30.000000
2018-01-25,9,,82.000000
2018-01-25,10,,79.000000
2018-01-25,11,31.000000,55.000000
2018-01-25,12,23.000000,44.000000
2018-01-25,13,16.000000,9.000000
2018-01-25,14,16.000000,18.000000
2018-01-25,15,12.000000,10.000000
2018-01-25,16,17.000000,10.000000
2018-01-25,17,30.000000,18.000000
2018-01-25,18,13.000000,6.000000
2018-01-25,19,17.000000,10.000000
2018-01-25,20,12.000000,15.000000
2018-01-25,21,10.000000,18.000000
2018-01-25,22,11.000000,3.000000
2018-01-25,23,7.000000,4.000000
2018-01-25,24,4.000000,3.000000
2018-01-26,1,5.000000,2.000000
2018-01-26,2,7.000000,4.000000
2018-01-26,3,8.000000,3.000000
2018-01-26,4,7.000000,6.000000
2018-01-26,5,5.000000,5.000000
2018-01-26,6,4.000000,3.000000
2018-01-26,7,6.000000,2.000000
2018-01-26,8,9.000000,5.000000
2018-01-26,9,10.000000,6.000000
2018-01-26,10,9.000000,5.000000
2018-01-26,11,6.000000,6.000000
2018-01-26,12,3.000000,2.000000
2018-01-26,13,4.000000,0.000000
2018-01-26,14,12.000000,2.000000
2018-01-26,15,9.000000,2.000000
2018-01-26,16,7.000000,9.000000
2018-01-26,17,7.000000,8.000000
2018-01-26,18,17.000000,6.000000
2018-01-26,19,69.000000,63.000000
2018-01-26,20,157.000000,42.000000
2018-01-26,21,115.000000,71.000000
2018-01-26,22,26.000000,20.000000
2018-01-26,23,9.000000,8.000000
2018-01-26,24,11.000000,8.000000
2018-01-27,1,18.000000,10.000000
2018-01-27,2,19.000000,8.000000
2018-01-27,3,13.000000,13.000000
2018-01-27,4,54.000000,9.000000
2018-01-27,5,19.000000,7.000000
2018-01-27,6,6.000000,8.000000
2018-01-27,7,17.000000,13.000000
2018-01-27,8,40.000000,34.000000
2018-01-27,9,32.000000,17.000000
2018-01-27,10,7.000000,3.000000
2018-01-27,11,5.000000,2.000000
2018-01-27,12,2.000000,3.000000
2018-01-27,13,1.000000,1.000000
2018-01-27,14,3.000000,0.000000
2018-01-27,15,7.000000,3.000000
2018-01-27,16,8.000000,55.000000
2018-01-27,17,7.000000,5.000000
2018-01-27,18,27.000000,18.000000
2018-01-27,19,56.000000,28.000000
2018-01-27,20,73.000000,25.000000
2018-01-27,21,34.000000,42.000000
2018-01-27,22,51.000000,34.000000
2018-01-27,23,36.000000,14.000000
2018-01-27,24,67.000000,8.000000
2018-01-28,1,73.000000,18.000000
2018-01-28,2,57.000000,37.000000
2018-01-28,3,25.000000,13.000000
2018-01-28,4,51.000000,25.000000
2018-01-28,5,31.000000,26.000000
2018-01-28,6,19.000000,21.000000
2018-01-28,7,8.000000,8.000000
2018-01-28,8,8.000000,9.000000
2018-01-28,9,9.000000,20.000000
2018-01-28,10,7.000000,4.000000
2018-01-28,11,4.000000,4.000000
2018-01-28,12,3.000000,1.000000
2018-01-28,13,3.000000,1.000000
2018-01-28,14,2.000000,2.000000
2018-01-28,15,5.000000,2.000000
2018-01-28,16,8.000000,4.000000
2018-01-28,17,7.000000,7.000000
2018-01-28,18,22.000000,11.000000
2018-01-28,19,43.000000,15.000000
2018-01-28,20,38.000000,24.000000
2018-01-28,21,47.000000,47.000000
2018-01-28,22,18.000000,18.000000
2018-01-28,23,5.000000,4.000000
2018-01-28,24,21.000000,11.000000
2018-01-29,1,14.000000,10.000000
2018-01-29,2,13.000000,8.000000
2018-01-29,3,16.000000,6.000000
2018-01-29,4,16.000000,11.000000
2018-01-29,5,12.000000,10.000000
2018-01-29,6,12.000000,12.000000
2018-01-29,7,33.000000,24.000000
2018-01-29,8,46.000000,29.000000
2018-01-29,9,19.000000,24.000000
2018-01-29,10,10.000000,7.000000
2018-01-29,11,9.000000,4.000000
2018-01-29,12,9.000000,1.000000
2018-01-29,13,8.000000,3.000000
2018-01-29,14,7.000000,4.000000
2018-01-29,15,14.000000,3.000000
2018-01-29,16,11.000000,3.000000
2018-01-29,17,9.000000,7.000000
2018-01-29,18,17.000000,20.000000
2018-01-29,19,32.000000,20.000000
2018-01-29,20,46.000000,9.000000
2018-01-29,21,31.000000,7.000000
2018-01-29,22,37.000000,15.000000
2018-01-29,23,25.000000,12.000000
2018-01-29,24,19.000000,11.000000
2018-01-30,1,19.000000,6.000000
2018-01-30,2,19.000000,6.000000
2018-01-30,3,23.000000,4.000000
2018-01-30,4,31.000000,16.000000
2018-01-30,5,31.000000,5.000000
2018-01-30,6,23.000000,20.000000
2018-01-30,7,26.000000,22.000000
2018-01-30,8,42.000000,24.000000
2018-01-30,9,57.000000,25.000000
2018-01-30,10,36.000000,12.000000
2018-01-30,11,7.000000,11.000000
2018-01-30,12,9.000000,6.000000
2018-01-30,13,6.000000,5.000000
2018-01-30,14,5.000000,4.000000
2018-01-30,15,7.000000,2.000000
2018-01-30,16,7.000000,5.000000
2018-01-30,17,9.000000,4.000000
2018-01-30,18,27.000000,14.000000
2018-01-30,19,45.000000,35.000000
2018-01-30,20,108.000000,58.000000
2018-01-30,21,149.000000,63.000000
2018-01-30,22,74.000000,37.000000
2018-01-30,23,62.000000,41.000000
2018-01-30,24,102.000000,97.000000
2018-01-31,1,98.000000,68.000000
2018-01-31,2,104.000000,51.000000
2018-01-31,3,108.000000,55.000000
2018-01-31,4,90.000000,51.000000
2018-01-31,5,84.000000,73.000000
2018-01-31,6,79.000000,49.000000
2018-01-31,7,82.000000,39.000000
2018-01-31,8,89.000000,25.000000
2018-01-31,9,111.000000,34.000000
2018-01-31,10,18.000000,5.000000
2018-01-31,11,14.000000,6.000000
2018-01-31,12,11.000000,9.000000
2018-01-31,13,19.000000,8.000000
2018-01-31,14,14.000000,6.000000
